0_pos_x,0_pos_y,0_pos_z
-974.645081,1131.369385,1016.332214
-970.551819,1132.21521,1013.746826
-966.516785,1133.043701,1011.158752
-962.513977,1133.829956,1008.618164
-958.341309,1134.602783,1006.05957
-954.401428,1135.270996,1003.543762
-950.673401,1135.902954,1001.103333
-946.840576,1136.600586,998.624268
-942.893188,1137.077148,996.264771
-939.06897,1137.612793,993.849243
-935.262756,1138.105591,991.466858
-931.491333,1138.822998,989.027344
-927.520813,1139.018188,986.765503
-923.758118,1139.346191,984.452881
-920.015503,1139.663452,982.121887
-916.441162,1140.043335,979.798401
-912.601746,1140.135376,977.566772
-908.950623,1140.318604,975.30719
-905.287598,1140.416016,973.065247
-901.853149,1140.452026,970.848633
-898.234558,1140.481323,968.624146
-894.463989,1140.553833,966.392822
-890.897461,1140.474609,964.177734
-887.335022,1140.393433,961.97345
-883.909668,1140.299683,959.785645
-880.291748,1140.046021,957.665222
-876.666016,1139.634644,955.747131
-873.311584,1139.288696,953.661438
-870.050598,1139.13623,951.415588
-866.562805,1138.766724,949.211792
-863.14624,1138.370728,947.129028
-859.746887,1137.930542,945.057068
-856.460876,1137.570557,942.994202
-853.011414,1136.969727,941.020447
-849.561157,1136.311157,939.229431
-846.202332,1135.732788,937.268311
-842.879944,1135.335815,935.054016
-839.674683,1134.713379,933.082947
-836.368286,1134.089478,931.123657
-833.151978,1133.42981,929.180115
-829.931824,1132.720215,927.238464
-826.83844,1132.111084,925.249695
-823.592957,1131.296143,923.39917
-820.458618,1130.557251,921.468079
-817.638123,1129.665771,919.592834
-814.868896,1128.938599,917.640259
-811.572632,1128.031006,915.708984
-808.718506,1127.130981,913.840637
-805.68512,1126.333862,911.952332
-802.725281,1125.614624,909.996521
-799.487915,1124.746582,908.105408
-796.565857,1123.85022,906.226563
-793.57428,1122.991699,904.361572
-790.638855,1122.145386,902.495789
-787.704529,1121.27771,900.643188
-784.741699,1120.376465,898.788818
-781.83728,1119.491577,896.956848
-778.961121,1118.606079,895.129456
-776.130981,1117.753662,893.320007
-773.061707,1116.732178,891.633179
-770.261719,1115.694458,889.978577
-767.513611,1114.877197,887.986206
-764.847351,1114.079956,886.165344
-761.661499,1113.059448,884.460388
-759.028015,1111.954102,882.809143
-756.269165,1111.019775,881.020874
-753.510071,1110.063232,879.356934
-750.573975,1109.070068,877.618286
-747.931335,1108.037354,875.982666
-745.158142,1107.032959,874.31012
-742.313354,1105.898682,872.82782
-739.577026,1104.883179,871.194214
-736.899231,1103.966919,869.375
-734.210449,1102.958252,867.742554
-731.395813,1101.829956,866.296387
-728.814209,1100.895142,864.548706
-726.008972,1099.870972,862.934143
-723.354797,1098.771973,861.329163
-720.584351,1097.759888,859.722351
-718.016846,1096.847656,858.093567
-714.973267,1095.738159,856.546082
-712.418274,1094.556274,855.054932
-709.755981,1093.529663,853.460205
-707.085449,1092.486938,851.977051
-704.138855,1091.327148,850.518555
-701.581421,1090.187744,849.027649
-698.871582,1089.135864,847.496216
-696.136658,1088.079468,845.975281
-693.398315,1087.05188,844.471924
-690.644104,1086.008301,842.967102
-687.894653,1084.967407,841.494629
-685.137451,1083.93457,840.039429
-682.405762,1082.971313,838.5625
-679.488525,1081.911499,837.165344
-676.760742,1080.858643,835.733032
-673.940369,1079.849243,834.331238
-671.274841,1078.98938,832.906128
-668.134155,1077.899414,831.586365
-665.451111,1076.813721,830.283142
-662.610229,1075.81604,828.980286
-659.776978,1074.908936,827.661865
-656.740845,1073.838379,826.430115
-653.923828,1072.827026,825.216064
-650.995667,1071.820679,824.008728
-648.070862,1070.842651,822.827271
-645.135986,1069.862549,821.681396
-642.162292,1068.873535,820.544434
-639.180847,1067.901978,819.416565
-636.191345,1066.943359,818.319275
-633.236145,1066.007813,817.199036
-630.127747,1065.063599,816.172729
-627.105774,1064.023926,815.05896
-624.090637,1063.048096,814.049683
-621.164063,1062.241211,812.919128
-617.839172,1061.203247,811.974304
-614.83905,1060.204224,810.989868
-611.740295,1059.244141,810.00647
-608.726929,1058.394165,809.013184
-605.405273,1057.422607,808.132141
-602.408875,1056.487061,807.270752
-599.247437,1055.564575,806.380005
-596.045349,1054.63269,805.487244
-592.890808,1053.743286,804.628601
-589.665405,1052.873901,803.838318
-586.458191,1052.009277,803.036499
-583.255127,1051.151367,802.270935
-580.017517,1050.321411,801.511292
-576.745728,1049.543945,800.784668
-573.523621,1048.731079,800.051514
-570.251099,1047.962646,799.33374
-566.96936,1047.22583,798.64801
-563.555115,1046.562134,797.953247
-560.416077,1045.797485,797.279297
-557.11554,1045.1073,796.595459
-553.824646,1044.439453,795.897461
-550.533875,1043.813843,795.221191
-547.265503,1043.205078,794.539063
-544.01001,1042.600586,793.863037
-540.740906,1042.022095,793.197693
-537.503906,1041.476196,792.538879
-534.301147,1040.943848,791.877441
-531.109802,1040.410156,791.238647
-527.945251,1039.941772,790.591675
-524.813354,1039.474365,789.981445
-521.716919,1039.027832,789.375549
-518.609131,1038.596558,788.764648
-515.551392,1038.213379,788.200867
-512.527527,1037.821167,787.630127
-509.515961,1037.450928,787.049011
-506.596649,1037.203369,786.404053
-503.62381,1036.883911,785.857849
-500.703552,1036.55957,785.34314
-497.7742,1036.28064,784.838074
-494.832245,1035.991211,784.335449
-491.89743,1035.744751,783.820251
-488.991455,1035.537842,783.318726
-486.095764,1035.319824,782.817322
-483.204681,1035.111572,782.226379
-480.347473,1034.953735,781.724426
-477.460938,1034.80542,781.147156
-474.542236,1034.610229,780.696228
-471.702667,1034.486206,780.08783
-468.911987,1034.50061,779.357788
-466.081116,1034.443359,778.683716
-463.189087,1034.318604,778.145203
-460.404022,1034.35022,777.37323
-457.594849,1034.245239,776.820801
-454.797363,1034.206421,776.161987
-451.9888,1034.189575,775.494324
-449.198212,1034.16626,774.852051
-446.388458,1034.17395,774.224182
-443.60791,1034.169189,773.602844
-440.859161,1034.160034,772.991882
-438.09256,1034.16748,772.401123
-435.382111,1034.179199,771.838684
-432.704529,1034.191162,771.273926
-429.993011,1034.221802,770.7229
-427.299011,1034.263672,770.173523
-424.631683,1034.337402,769.639648
-421.936615,1034.404541,769.076416
-419.262024,1034.478394,768.551392
-416.596375,1034.583862,768.002441
-413.928955,1034.723999,767.430176
-411.308624,1034.858643,766.867859
-408.751099,1035.006104,766.274353
-406.116211,1035.212158,765.721313
-403.583496,1035.373535,765.080627
-400.960541,1035.6521,764.542358
-398.467987,1035.899292,763.886536
-395.985687,1036.134033,763.237122
-393.484802,1036.44104,762.628601
-391.014557,1036.772827,762.02002
-388.516296,1037.122437,761.45874
-386.072968,1037.479248,760.825562
-383.650269,1037.855713,760.187988
-381.218048,1038.247437,759.572388
-378.859009,1038.64978,758.907715
-376.490448,1039.092773,758.2771
-374.12439,1039.538574,757.650208
-371.778595,1040.022217,756.999268
-369.460571,1040.519897,756.362366
-367.150391,1041.038574,755.703186
-364.869568,1041.588623,755.063599
-362.631287,1042.165894,754.415344
-360.402313,1042.748169,753.745667
-358.184326,1043.353638,753.077515
-355.993378,1043.97522,752.435974
-353.855469,1044.617188,751.762939
-351.703857,1045.264893,751.110657
-349.592438,1045.933716,750.456543
-347.513184,1046.61438,749.79126
-345.445007,1047.274292,749.151489
-343.403564,1047.96875,748.49823
-341.392975,1048.657104,747.856934
-339.367004,1049.342896,747.213745
-337.442139,1050.040527,746.575928
-335.486877,1050.733154,745.943481
-333.571655,1051.418579,745.344055
-331.673126,1052.115356,744.708496
-329.785797,1052.798706,744.10321
-327.915283,1053.464478,743.500305
-326.05957,1054.133057,742.890686
-324.250336,1054.775391,742.284729
-322.445129,1055.432983,741.673645
-320.659607,1056.059082,741.077209
-318.869202,1056.698486,740.471619
-317.090485,1057.306519,739.874695
-315.353027,1057.901367,739.264526
-313.59433,1058.42749,738.600525
-311.875916,1059.022339,737.999878
-310.178253,1059.563599,737.402039
-308.49765,1060.096558,736.806274
-306.829681,1060.620972,736.208801
-305.177307,1061.118042,735.638672
-303.535797,1061.61438,735.064819
-301.902405,1062.077637,734.488647
-300.27829,1062.526001,733.917908
-298.675873,1062.94812,733.364441
-297.098267,1063.354858,732.822083
-295.493958,1063.733276,732.264893
-293.915863,1064.08728,731.735779
-292.306641,1064.44397,731.210449
-290.735718,1064.751831,730.701233
-289.176453,1065.035522,730.164185
-287.622314,1065.298218,729.653564
-286.089569,1065.531128,729.150513
-284.528412,1065.748901,728.646301
-282.982086,1065.942017,728.140076
-281.458191,1066.112915,727.617493
-279.925385,1066.27356,727.109314
-278.403564,1066.407593,726.615417
-276.857117,1066.522827,726.102844
-275.352997,1066.626343,725.570313
-273.845764,1066.697021,725.07782
-272.322113,1066.777344,724.570374
-270.79599,1066.825806,724.054504
-269.304901,1066.877686,723.540527
-267.793274,1066.926147,723.074341
-266.28302,1066.970215,722.574402
-264.777039,1067.003662,722.092224
-263.279297,1067.042603,721.607788
-261.806885,1067.063477,721.131409
-260.309326,1067.071655,720.666199
-258.818604,1067.118042,720.241333
-257.358643,1067.148804,719.777039
-255.910736,1067.174072,719.351318
-254.47934,1067.189575,718.895081
-252.999527,1067.251831,718.496399
-251.496475,1067.292358,718.13031
-250.063828,1067.338257,717.753601
-248.636169,1067.371826,717.376587
-247.215607,1067.415894,717.011963
-245.776993,1067.458984,716.658142
-244.352982,1067.51123,716.296509
-242.940048,1067.545898,715.97522
-241.484329,1067.589111,715.632324
-240.066223,1067.617065,715.337524
-238.639877,1067.656006,715.019409
-237.211807,1067.685303,714.699768
-235.747025,1067.727661,714.413452
-234.304062,1067.739502,714.111633
-232.927063,1067.740479,713.893555
-231.516281,1067.710083,713.669556
-229.964417,1067.786377,713.21814
-228.614548,1067.748291,713.057007
-227.149002,1067.772705,712.762512
-225.930618,1067.86377,712.518738
-224.634872,1067.849243,712.298035
-223.227005,1067.843994,712.059021
-221.83316,1067.834106,711.817749
-220.444244,1067.841919,711.611816
-219.03067,1067.835938,711.386475
-217.591873,1067.807007,711.176208
-216.24147,1067.799683,710.95929
-214.844635,1067.790405,710.734802
-213.440292,1067.789917,710.520081
-211.938248,1067.752808,710.298584
-210.635712,1067.796387,710.0271
-209.206924,1067.80249,709.742554
-207.773911,1067.812866,709.477417
-206.284088,1067.826538,709.167664
-204.875153,1067.874268,708.83374
-203.407089,1067.932495,708.467163
-201.939331,1067.996948,708.102844
-200.44368,1068.072021,707.702026
-198.922028,1068.198975,707.272278
-197.411819,1068.333984,706.824036
-195.861618,1068.497437,706.369629
-194.286209,1068.678345,705.915161
-192.639221,1068.851929,705.456177
-191.087051,1069.106689,704.975098
-189.45549,1069.361084,704.480469
-187.811966,1069.640015,703.999451
-186.054993,1069.896362,703.521606
-184.507294,1070.264038,703.013123
-182.818878,1070.618286,702.507568
-181.127899,1070.990723,702.004333
-179.384811,1071.370728,701.517761
-177.72757,1071.817749,700.983032
-176.01358,1072.255859,700.445496
-174.292786,1072.743896,699.909668
-172.565216,1073.245728,699.350403
-170.84288,1073.777344,698.805542
-169.1436,1074.334595,698.227966
-167.459595,1074.91626,697.658386
-165.764084,1075.520752,697.078552
-164.068985,1076.142822,696.509583
-162.46759,1076.839844,695.913025
-160.862671,1077.525024,695.325562
-159.259125,1078.249146,694.729309
-157.574646,1078.938843,694.170654
-156.144485,1079.780273,693.569946
-154.640671,1080.571289,692.99762
-153.145844,1081.389648,692.418945
-151.644577,1082.198608,691.858154
-150.24733,1083.068604,691.263306
-148.834702,1083.926636,690.675171
-147.422302,1084.802124,690.086609
-146.016403,1085.689819,689.478455
-144.643768,1086.567139,688.877869
-143.29248,1087.463989,688.283264
-141.938263,1088.358276,687.644775
-140.608597,1089.242188,687.013245
-139.239777,1090.118286,686.361023
-137.959122,1091.047485,685.693237
-136.637741,1091.945923,685.004639
-135.350403,1092.8573,684.300476
-133.939438,1093.705566,683.634216
-132.760452,1094.648926,682.882385
-131.470612,1095.532104,682.12915
-130.19931,1096.4104,681.385803
-128.877991,1097.262939,680.645874
-127.679939,1098.156616,679.904236
-126.416435,1099.014648,679.143616
-125.138039,1099.874634,678.401672
-123.880081,1100.710571,677.655701
-122.622124,1101.535767,676.908569
-121.370071,1102.355713,676.192444
-120.082726,1103.16394,675.448547
-118.79229,1103.944946,674.713318
-117.478783,1104.706909,674.004211
-116.226845,1105.500122,673.284241
-114.922752,1106.26062,672.570068
-113.610443,1107.02124,671.872192
-112.184639,1107.707642,671.188416
-110.965843,1108.497314,670.478516
-109.623131,1109.209595,669.798035
-108.28894,1109.910522,669.14032
-106.887337,1110.574707,668.469849
-105.57222,1111.29126,667.801514
-104.229324,1111.959839,667.168152
-102.856033,1112.617676,666.52301
-101.488342,1113.265869,665.901611
-100.107422,1113.889893,665.288025
-98.735146,1114.516235,664.692017
-97.352562,1115.117065,664.114197
-95.955963,1115.714966,663.542725
-94.546074,1116.271606,663.019409
-93.183395,1116.856323,662.465881
-91.791084,1117.397949,661.94989
-90.397415,1117.95459,661.444092
-88.904793,1118.422729,660.972717
-87.591522,1118.989136,660.484619
-86.179314,1119.473145,660.021423
-84.751366,1119.984619,659.568726
-83.286636,1120.450439,659.139648
-81.925331,1120.948853,658.693298
-80.489571,1121.435913,658.285034
-79.069016,1121.889771,657.893982
-77.633972,1122.361206,657.495728
-76.190826,1122.81604,657.124878
-74.761147,1123.261597,656.756409
-73.315674,1123.719116,656.406738
-71.857803,1124.167114,656.067078
-70.36721,1124.587891,655.77179
-68.960365,1125.053833,655.432678
-67.50869,1125.464478,655.139832
-66.041405,1125.901367,654.852234
-64.502594,1126.284302,654.587524
-63.126144,1126.751831,654.323059
-61.665771,1127.162476,654.083496
-60.182507,1127.590332,653.846985
-58.715755,1128.004639,653.61853
-57.304619,1128.503662,653.542908
-55.828983,1128.904297,653.41864
-54.268833,1129.251465,653.054199
-52.904125,1129.747559,653.058594
-51.478146,1130.230957,653.06604
-49.99548,1130.718018,653.105225
-48.435684,1131.046753,652.865112
-47.011791,1131.492065,652.866699
-45.563339,1131.955811,652.890808
-43.973442,1132.246704,652.668091
-42.381226,1132.477905,652.419922
-40.990528,1132.928589,652.57489
-39.562462,1133.363647,652.64679
-38.067101,1133.754395,652.731262
-36.487698,1134.011719,652.614624
-34.870144,1134.204102,652.428467
-33.243355,1134.368408,652.270386
-31.654297,1134.505859,652.11676
-30.036865,1134.589111,651.975647
-28.437256,1134.719727,651.861938
-26.843189,1134.875244,651.800354
-25.260149,1135.067627,651.843018
-23.698507,1135.249512,651.904907
-22.123693,1135.423828,651.965576
-20.627735,1135.645386,652.187927
-19.139765,1135.912842,652.503845
-17.508804,1136.033203,652.573059
-15.787839,1136.046143,652.490601
-14.16701,1136.11145,652.573303
-12.443482,1136.095581,652.615845
-10.873198,1136.179565,652.733154
-9.238004,1136.221191,652.872192
-7.591187,1136.252808,653.0354
-5.889475,1136.240356,653.197998
-4.267215,1136.25769,653.359009
-2.577603,1136.217529,653.528381
-0.913501,1136.206055,653.710388
0.626981,1136.290649,654.132324
2.25693,1136.322144,654.538025
3.923476,1136.354858,655.060242
5.754351,1136.159058,655.161438
7.686138,1135.919067,655.168518
9.579658,1135.654907,655.200562
11.280059,1135.565308,655.660767
13.114154,1135.372803,655.947754
14.792561,1135.347778,656.544434
16.542433,1135.267944,657.00708
18.603682,1134.873291,657.160522
20.662247,1134.480591,657.225464
22.638319,1134.097656,657.437683
24.603365,1133.829956,657.784119
26.534676,1133.541748,658.216797
28.697548,1133.063721,658.330322
30.840574,1132.517578,658.425781
32.98032,1131.985352,658.608459
35.047886,1131.542114,658.913086
37.178513,1131.113403,659.279236
39.319988,1130.646851,659.641785
41.480301,1130.201538,659.991577
43.687996,1129.686768,660.379639
45.880077,1129.213623,660.789063
48.1348,1128.679932,661.180908
50.441917,1128.115845,661.624084
52.799938,1127.522217,662.047913
55.036125,1127.008179,662.504272
57.379005,1126.406982,662.972046
59.742386,1125.815186,663.444336
62.148388,1125.192017,663.938538
64.457237,1124.599976,664.420288
66.850121,1123.969727,664.929321
69.283478,1123.267334,665.45874
71.656998,1122.645264,665.966064
74.065918,1121.958618,666.52533
76.520615,1121.271362,667.055908
78.934303,1120.577271,667.616272
81.388412,1119.879639,668.165344
83.839355,1119.145386,668.730957
86.299774,1118.418945,669.295776
88.79911,1117.667969,669.858337
91.282478,1116.925171,670.435547
93.884583,1116.093628,671.019226
96.354897,1115.353027,671.585327
98.873672,1114.557495,672.143555
101.430168,1113.736328,672.70813
104.076614,1112.842529,673.285156
106.621735,1112.005127,673.837952
109.214119,1111.1073,674.394104
111.858841,1110.183228,674.933533
114.504089,1109.234985,675.481506
117.174377,1108.256104,676.032715
119.85611,1107.235718,676.562195
122.560135,1106.158203,677.095337
125.260765,1105.108398,677.588623
127.957756,1103.982422,678.093079
130.706482,1102.83728,678.579773
133.50415,1101.622559,679.043518
136.258057,1100.410645,679.535889
139.069733,1099.130981,679.995422
141.801468,1097.895996,680.443787
144.662186,1096.543945,680.891357
147.479294,1095.209106,681.351746
150.317245,1093.84082,681.795837
153.193466,1092.41626,682.233765
156.089951,1090.974487,682.683838
158.988464,1089.494019,683.118164
161.865768,1087.995117,683.53894
164.809814,1086.446167,683.959229
167.780396,1084.840942,684.371521
170.737793,1083.209229,684.731995
173.70813,1081.570313,685.102539
176.700943,1079.884888,685.482422
179.718063,1078.14502,685.829895
182.74855,1076.359497,686.161072
185.805069,1074.547485,686.459351
188.853134,1072.718018,686.784729
191.891068,1070.823486,687.071594
