right_hand_wrist_x,right_hand_wrist_y,right_hand_wrist_z,right_hand_thumb_cmc_x,right_hand_thumb_cmc_y,right_hand_thumb_cmc_z,right_hand_thumb_mcp_x,right_hand_thumb_mcp_y,right_hand_thumb_mcp_z,right_hand_thumb_ip_x,right_hand_thumb_ip_y,right_hand_thumb_ip_z,right_hand_thumb_tip_x,right_hand_thumb_tip_y,right_hand_thumb_tip_z,right_hand_index_finger_mcp_x,right_hand_index_finger_mcp_y,right_hand_index_finger_mcp_z,right_hand_index_finger_pip_x,right_hand_index_finger_pip_y,right_hand_index_finger_pip_z,right_hand_index_finger_dip_x,right_hand_index_finger_dip_y,right_hand_index_finger_dip_z,right_hand_index_finger_tip_x,right_hand_index_finger_tip_y,right_hand_index_finger_tip_z,right_hand_middle_finger_mcp_x,right_hand_middle_finger_mcp_y,right_hand_middle_finger_mcp_z,right_hand_middle_finger_pip_x,right_hand_middle_finger_pip_y,right_hand_middle_finger_pip_z,right_hand_middle_finger_dip_x,right_hand_middle_finger_dip_y,right_hand_middle_finger_dip_z,right_hand_middle_finger_tip_x,right_hand_middle_finger_tip_y,right_hand_middle_finger_tip_z,right_hand_ring_finger_mcp_x,right_hand_ring_finger_mcp_y,right_hand_ring_finger_mcp_z,right_hand_ring_finger_pip_x,right_hand_ring_finger_pip_y,right_hand_ring_finger_pip_z,right_hand_ring_finger_dip_x,right_hand_ring_finger_dip_y,right_hand_ring_finger_dip_z,right_hand_ring_finger_tip_x,right_hand_ring_finger_tip_y,right_hand_ring_finger_tip_z,right_hand_pinky_mcp_x,right_hand_pinky_mcp_y,right_hand_pinky_mcp_z,right_hand_pinky_pip_x,right_hand_pinky_pip_y,right_hand_pinky_pip_z,right_hand_pinky_dip_x,right_hand_pinky_dip_y,right_hand_pinky_dip_z,right_hand_pinky_tip_x,right_hand_pinky_tip_y,right_hand_pinky_tip_z
200.74000288141175,200.74000288141175,200.74000288141178,198.35442998213676,198.35442998213676,198.35442998213676,193.96648234982575,193.96648234982575,193.96648234982575,188.64983509464935,188.64983509464935,188.64983509464935,184.0984740348202,184.0984740348202,184.0984740348202,189.65063769953977,189.65063769953977,189.65063769953977,181.2088946174046,181.2088946174046,181.2088946174046,176.52291126733817,176.52291126733817,176.52291126733817,173.47124958955283,173.47124958955283,173.47124958955283,186.82150235635225,186.82150235635225,186.82150235635225,176.67939233372428,176.67939233372428,176.67939233372428,172.11968790147878,172.11968790147878,172.11968790147878,169.42722599760003,169.42722599760003,169.42722599760003,184.57394715063694,184.5739471506369,184.57394715063694,174.82855131173594,174.82855131173594,174.82855131173594,170.80653243379734,170.80653243379734,170.80653243379734,168.33952583686704,168.33952583686704,168.33952583686704,182.86552584535463,182.86552584535463,182.86552584535463,174.9830563445102,174.98305634451017,174.9830563445102,171.56464124399815,171.56464124399812,171.56464124399815,169.36033855997334,169.36033855997334,169.36033855997334
200.74000288141175,200.74000288141175,200.7400028814118,198.35442998213676,198.35442998213676,198.35442998213676,193.96648234982575,193.96648234982575,193.96648234982575,188.64983509464935,188.64983509464935,188.64983509464935,184.0984740348202,184.0984740348202,184.0984740348202,189.65063769953977,189.65063769953977,189.65063769953977,181.2088946174046,181.20889461740464,181.2088946174046,176.52291126733817,176.52291126733817,176.52291126733817,173.47124958955283,173.47124958955283,173.47124958955283,186.82150235635225,186.82150235635225,186.82150235635225,176.67939233372428,176.67939233372428,176.67939233372428,172.11968790147878,172.11968790147878,172.11968790147878,169.42722599759998,169.42722599760003,169.42722599760003,184.57394715063694,184.57394715063694,184.57394715063694,174.8285513117359,174.82855131173596,174.82855131173596,170.80653243379734,170.80653243379734,170.80653243379734,168.33952583686707,168.33952583686707,168.33952583686707,182.86552584535463,182.86552584535463,182.86552584535463,174.9830563445102,174.9830563445102,174.98305634451017,171.56464124399812,171.56464124399815,171.56464124399815,169.36033855997334,169.36033855997334,169.36033855997334
200.74000288141175,200.74000288141175,200.74000288141173,198.35442998213676,198.35442998213676,198.35442998213676,193.96648234982575,193.96648234982575,193.96648234982575,188.64983509464935,188.64983509464935,188.64983509464935,184.0984740348202,184.0984740348202,184.0984740348202,189.65063769953977,189.65063769953977,189.65063769953977,181.20889461740464,181.20889461740464,181.20889461740464,176.52291126733817,176.52291126733817,176.52291126733817,173.4712495895528,173.4712495895528,173.4712495895528,186.82150235635225,186.82150235635225,186.82150235635225,176.67939233372428,176.67939233372428,176.67939233372428,172.11968790147878,172.11968790147878,172.11968790147878,169.42722599760003,169.42722599759998,169.42722599759998,184.57394715063694,184.57394715063697,184.57394715063694,174.82855131173594,174.82855131173594,174.82855131173594,170.80653243379734,170.80653243379734,170.80653243379734,168.33952583686704,168.33952583686704,168.33952583686704,182.86552584535463,182.86552584535463,182.86552584535463,174.98305634451017,174.9830563445102,174.98305634451017,171.56464124399812,171.56464124399815,171.56464124399812,169.36033855997334,169.36033855997334,169.36033855997334
200.74000288141175,200.74000288141175,200.7400028814117,198.35442998213676,198.35442998213676,198.35442998213676,193.96648234982575,193.96648234982575,193.96648234982575,188.64983509464935,188.64983509464935,188.64983509464935,184.0984740348202,184.0984740348202,184.0984740348202,189.65063769953977,189.65063769953977,189.65063769953977,181.20889461740464,181.2088946174046,181.20889461740464,176.52291126733817,176.52291126733817,176.52291126733817,173.47124958955283,173.47124958955283,173.47124958955283,186.82150235635225,186.82150235635225,186.82150235635225,176.67939233372428,176.67939233372428,176.67939233372428,172.11968790147878,172.11968790147878,172.11968790147878,169.42722599760003,169.42722599760003,169.42722599760003,184.57394715063694,184.57394715063694,184.57394715063694,174.82855131173596,174.8285513117359,174.8285513117359,170.80653243379734,170.80653243379734,170.80653243379734,168.339525836867,168.339525836867,168.339525836867,182.86552584535463,182.86552584535463,182.86552584535463,174.98305634451017,174.98305634451017,174.9830563445102,171.56464124399815,171.56464124399812,171.56464124399812,169.36033855997334,169.36033855997334,169.36033855997334
200.74000288141175,200.74000288141175,200.74000288141178,198.35442998213676,198.35442998213676,198.35442998213676,193.96648234982575,193.96648234982575,193.96648234982575,188.64983509464935,188.64983509464935,188.64983509464935,184.0984740348202,184.0984740348202,184.0984740348202,189.65063769953977,189.65063769953977,189.65063769953977,181.2088946174046,181.2088946174046,181.2088946174046,176.52291126733817,176.52291126733817,176.52291126733817,173.4712495895528,173.4712495895528,173.4712495895528,186.82150235635225,186.82150235635225,186.82150235635225,176.67939233372428,176.67939233372428,176.67939233372428,172.11968790147878,172.11968790147878,172.11968790147878,169.42722599759998,169.42722599760003,169.42722599760003,184.57394715063694,184.5739471506369,184.57394715063694,174.82855131173594,174.82855131173594,174.82855131173594,170.80653243379734,170.80653243379734,170.80653243379734,168.33952583686704,168.33952583686704,168.33952583686704,182.86552584535463,182.86552584535463,182.86552584535463,174.9830563445102,174.98305634451017,174.9830563445102,171.56464124399815,171.56464124399812,171.56464124399815,169.36033855997334,169.36033855997334,169.36033855997334
200.74000288141175,200.74000288141175,200.7400028814118,198.35442998213676,198.35442998213676,198.35442998213676,193.96648234982575,193.96648234982575,193.96648234982575,188.64983509464935,188.64983509464935,188.64983509464935,184.0984740348202,184.0984740348202,184.0984740348202,189.65063769953977,189.65063769953977,189.65063769953977,181.2088946174046,181.20889461740464,181.2088946174046,176.52291126733817,176.52291126733817,176.52291126733817,173.47124958955277,173.47124958955277,173.47124958955277,186.82150235635225,186.82150235635225,186.82150235635225,176.67939233372428,176.67939233372428,176.67939233372428,172.11968790147878,172.11968790147878,172.11968790147878,169.42722599760003,169.42722599759998,169.42722599759998,184.57394715063694,184.57394715063697,184.57394715063694,174.8285513117359,174.82855131173596,174.82855131173596,170.80653243379734,170.80653243379734,170.80653243379734,168.33952583686707,168.33952583686707,168.33952583686707,182.86552584535463,182.86552584535463,182.86552584535463,174.9830563445102,174.9830563445102,174.98305634451017,171.56464124399812,171.56464124399815,171.56464124399815,169.36033855997334,169.36033855997334,169.36033855997334
200.74000288141175,200.74000288141175,200.74000288141173,198.35442998213676,198.35442998213676,198.35442998213676,193.96648234982575,193.96648234982575,193.96648234982575,188.64983509464935,188.64983509464935,188.64983509464935,184.0984740348202,184.0984740348202,184.0984740348202,189.65063769953977,189.65063769953977,189.65063769953977,181.20889461740464,181.20889461740464,181.20889461740464,176.52291126733817,176.52291126733817,176.52291126733817,173.47124958955283,173.47124958955283,173.47124958955283,186.82150235635225,186.82150235635225,186.82150235635225,176.67939233372428,176.67939233372428,176.67939233372428,172.11968790147878,172.11968790147878,172.11968790147878,169.42722599760003,169.42722599760003,169.42722599760003,184.57394715063694,184.57394715063697,184.57394715063694,174.82855131173594,174.82855131173594,174.82855131173594,170.80653243379734,170.80653243379734,170.80653243379734,168.33952583686704,168.33952583686704,168.33952583686704,182.86552584535463,182.86552584535463,182.86552584535463,174.98305634451017,174.9830563445102,174.98305634451017,171.56464124399812,171.56464124399815,171.56464124399812,169.36033855997334,169.36033855997334,169.36033855997334
200.74000288141175,200.74000288141175,200.7400028814117,198.35442998213676,198.35442998213676,198.35442998213676,193.96648234982575,193.96648234982575,193.96648234982575,188.64983509464935,188.64983509464935,188.64983509464935,184.0984740348202,184.0984740348202,184.0984740348202,189.65063769953977,189.65063769953977,189.65063769953977,181.20889461740464,181.2088946174046,181.20889461740464,176.52291126733817,176.52291126733817,176.52291126733817,173.47124958955283,173.47124958955283,173.47124958955283,186.82150235635225,186.82150235635225,186.82150235635225,176.67939233372428,176.67939233372428,176.67939233372428,172.11968790147878,172.11968790147878,172.11968790147878,169.42722599759998,169.42722599760003,169.42722599760003,184.57394715063694,184.5739471506369,184.57394715063694,174.82855131173596,174.8285513117359,174.8285513117359,170.80653243379734,170.80653243379734,170.80653243379734,168.339525836867,168.339525836867,168.339525836867,182.86552584535463,182.86552584535463,182.86552584535463,174.98305634451017,174.98305634451017,174.9830563445102,171.56464124399815,171.56464124399812,171.56464124399812,169.36033855997334,169.36033855997334,169.36033855997334
200.74000288141175,200.74000288141175,200.74000288141178,198.35442998213676,198.35442998213676,198.35442998213676,193.96648234982575,193.96648234982575,193.96648234982575,188.64983509464935,188.64983509464935,188.64983509464935,184.0984740348202,184.0984740348202,184.0984740348202,189.65063769953977,189.65063769953977,189.65063769953977,181.2088946174046,181.2088946174046,181.2088946174046,176.52291126733817,176.52291126733817,176.52291126733817,173.4712495895528,173.4712495895528,173.4712495895528,186.82150235635225,186.82150235635225,186.82150235635225,176.67939233372428,176.67939233372428,176.67939233372428,172.11968790147878,172.11968790147878,172.11968790147878,169.42722599760003,169.42722599759998,169.42722599759998,184.57394715063694,184.57394715063694,184.57394715063694,174.82855131173594,174.82855131173594,174.82855131173594,170.80653243379734,170.80653243379734,170.80653243379734,168.33952583686704,168.33952583686704,168.33952583686704,182.86552584535463,182.86552584535463,182.86552584535463,174.9830563445102,174.98305634451017,174.9830563445102,171.56464124399815,171.56464124399812,171.56464124399815,169.36033855997334,169.36033855997334,169.36033855997334
200.74000288141175,200.74000288141175,200.7400028814118,198.35442998213676,198.35442998213676,198.35442998213676,193.96648234982575,193.96648234982575,193.96648234982575,188.64983509464935,188.64983509464935,188.64983509464935,184.0984740348202,184.0984740348202,184.0984740348202,189.65063769953977,189.65063769953977,189.65063769953977,181.2088946174046,181.20889461740464,181.2088946174046,176.52291126733817,176.52291126733817,176.52291126733817,173.47124958955283,173.47124958955283,173.47124958955283,186.82150235635225,186.82150235635225,186.82150235635225,176.67939233372428,176.67939233372428,176.67939233372428,172.11968790147878,172.11968790147878,172.11968790147878,169.42722599760003,169.42722599760003,169.42722599760003,184.57394715063694,184.57394715063697,184.57394715063694,174.8285513117359,174.82855131173596,174.82855131173596,170.80653243379734,170.80653243379734,170.80653243379734,168.33952583686707,168.33952583686707,168.33952583686707,182.86552584535463,182.86552584535463,182.86552584535463,174.9830563445102,174.9830563445102,174.98305634451017,171.56464124399812,171.56464124399815,171.56464124399815,169.36033855997334,169.36033855997334,169.36033855997334
