0_pos_x,0_pos_y,0_pos_z
387.522919,864.356445,1054.15625
387.697388,864.522156,1053.198364
387.934967,864.726379,1052.206421
388.148651,864.915466,1051.209839
388.362976,865.129395,1050.218262
388.649261,865.395264,1049.217896
388.868927,865.624634,1048.195068
389.074219,865.8573,1047.156616
389.298279,866.092957,1046.115356
389.501099,866.332092,1045.075562
389.71637,866.564331,1044.017944
389.896729,866.800598,1042.948364
390.139282,867.067383,1041.87439
390.328278,867.306885,1040.765137
390.553375,867.571045,1039.682007
390.745056,867.849792,1038.572144
390.879395,868.051575,1037.449951
391.08844,868.319336,1036.313354
391.275208,868.587891,1035.165161
391.514404,868.874756,1034.01123
391.695465,869.136169,1032.8302
391.877563,869.407715,1031.662964
392.084991,869.684875,1030.484619
392.306854,869.943542,1029.265869
392.513763,870.21582,1028.053345
392.766815,870.536865,1026.856567
392.885468,870.745605,1025.62207
393.081818,871.010742,1024.394775
393.281708,871.271667,1023.15155
393.464783,871.53833,1021.904175
393.652496,871.804443,1020.661743
393.82785,872.085938,1019.39447
394.013367,872.326477,1018.142029
394.208771,872.591187,1016.84729
394.381073,872.846375,1015.560059
394.636658,873.13855,1014.265259
394.813293,873.377319,1012.97113
394.929321,873.579285,1011.648254
395.08783,873.790527,1010.326538
395.254364,874.015137,1008.997375
395.44754,874.251953,1007.663452
395.598785,874.463806,1006.353577
395.764343,874.656616,1004.990662
395.961151,874.856018,1003.627258
396.107666,875.041565,1002.272522
396.274078,875.210571,1000.9021
396.422485,875.386597,999.53772
396.581116,875.554565,998.171143
396.747192,875.721313,996.793274
396.875183,875.902161,995.422546
397.019318,876.060059,994.018127
397.149719,876.221436,992.627319
397.321411,876.354492,991.228149
397.461975,876.513,989.796692
397.61911,876.639709,988.357849
397.767975,876.773315,986.916687
397.926147,876.881592,985.450073
398.078827,876.99054,983.984619
398.188324,877.127075,982.52124
398.297852,877.203674,981.027161
398.422516,877.287415,979.552063
398.552338,877.353027,978.053284
398.685608,877.413757,976.563171
398.780823,877.462891,975.048523
398.908783,877.497375,973.537964
399.005096,877.520691,972.026917
399.101318,877.537781,970.494507
399.185303,877.55426,968.945923
399.254486,877.582825,967.403381
399.340729,877.58197,965.827148
399.437805,877.562866,964.219421
399.521759,877.537781,962.605652
399.640381,877.504333,960.960083
399.732513,877.462402,959.313477
399.803772,877.411804,957.623901
399.892303,877.357666,955.944031
399.944458,877.262329,954.261108
400.030853,877.191345,952.540955
400.092407,877.098572,950.816833
400.176178,877.008606,949.065247
400.229919,876.934326,947.32373
400.244141,876.832581,945.576843
400.304413,876.696716,943.743835
400.347626,876.580627,941.955505
400.377228,876.44397,940.15979
400.395599,876.326538,938.318787
400.417725,876.194214,936.484375
400.434174,876.045532,934.659058
400.440308,875.893616,932.774231
400.45871,875.748047,930.912109
400.473389,875.59552,929.030029
400.452026,875.444275,927.122009
400.479553,875.278259,925.26062
400.472778,875.098145,923.37561
400.43692,874.945923,921.484619
400.437988,874.768677,919.570129
400.440948,874.602295,917.700867
400.391846,874.422913,915.799927
400.370605,874.258972,913.881775
400.332123,874.080566,912.003052
400.299988,873.918213,910.088989
400.262939,873.751343,908.188721
400.213623,873.555481,906.295471
400.16925,873.377563,904.378052
400.099304,873.228821,902.457397
400.027985,873.079773,900.521118
399.935547,872.890198,898.605042
399.878113,872.711731,896.735168
399.794495,872.522156,894.842651
399.697449,872.336792,892.993286
399.612549,872.156372,891.132019
399.530121,871.945068,889.25415
399.441284,871.742798,887.424194
399.280273,871.51532,885.558167
399.173126,871.309082,883.738586
399.090088,871.10968,881.915527
398.932251,870.918823,880.129333
398.837433,870.683716,878.313965
398.698547,870.506958,876.46051
398.551422,870.29425,874.695984
398.422577,870.088989,872.888367
398.300964,869.871948,871.104309
398.15802,869.641113,869.341797
398.030853,869.409241,867.551086
397.882599,869.173218,865.804626
397.742706,868.952332,864.066772
397.573029,868.690796,862.364868
397.441437,868.447632,860.613403
397.277863,868.225891,858.926025
397.149567,867.945374,857.212891
396.984131,867.669739,855.532471
396.821533,867.40271,853.838989
396.652924,867.137024,852.155396
396.498352,866.879761,850.476318
396.324951,866.604614,848.815613
396.174225,866.33429,847.112732
396.019653,866.076538,845.448853
395.828461,865.82428,843.791687
395.675171,865.55188,842.122681
395.520508,865.284241,840.473694
395.311127,865.026794,838.839661
395.194794,864.763184,837.190369
395.013428,864.509766,835.578491
394.875153,864.241455,833.980225
394.714539,863.980469,832.398865
394.557495,863.715454,830.838379
394.393829,863.451904,829.318787
394.221344,863.168335,827.768677
394.034912,862.908813,826.290344
393.871948,862.648682,824.782837
393.703125,862.358398,823.303711
393.523346,862.0979,821.841125
393.362946,861.789978,820.356262
393.188934,861.49176,818.883789
393.01828,861.200134,817.426697
392.843689,860.926575,815.974487
392.623749,860.65802,814.422546
392.440552,860.383606,812.970825
392.26004,860.117004,811.472717
392.08075,859.835938,810.010803
391.888519,859.559937,808.568054
391.692169,859.279724,807.108093
391.53537,859.008606,805.674316
391.36908,858.749573,804.231201
391.210754,858.508789,802.833557
390.987427,858.233765,801.428406
390.859406,857.990356,800.045471
390.667694,857.732483,798.640015
390.506836,857.45105,797.295105
390.309265,857.178894,795.956421
390.152252,856.932617,794.638367
389.9505,856.66626,793.312988
389.770142,856.408997,792.048706
389.594604,856.155334,790.807495
389.408661,855.863037,789.561646
389.246674,855.633911,788.334412
389.061859,855.353333,787.174805
388.868591,855.099854,785.990845
388.694794,854.840698,784.839905
388.525482,854.605835,783.688965
388.352753,854.33551,782.599854
388.190582,854.10614,781.490356
388.050934,853.866028,780.413818
387.888763,853.617249,779.367126
387.724854,853.381348,778.328857
387.586121,853.146729,777.313599
387.422211,852.902954,776.317871
387.318176,852.628174,775.391968
387.169312,852.415771,774.436096
387.026764,852.228577,773.498718
386.898132,851.965393,772.611816
386.788025,851.727661,771.744934
386.647369,851.519043,770.865173
386.544586,851.289124,770.04834
386.417114,851.062256,769.250061
386.305603,850.810486,768.489319
386.183868,850.593506,767.706177
386.097931,850.369263,766.977356
385.99173,850.143372,766.277039
385.897217,849.917847,765.581726
385.807434,849.705383,764.938416
385.722168,849.473633,764.334839
385.656281,849.248352,763.763062
385.602783,849.049011,763.190491
385.541199,848.836853,762.68457
385.468567,848.666382,762.159912
385.429016,848.48468,761.726563
385.414398,848.281555,761.326416
385.389709,848.106689,760.947571
385.351288,847.911804,760.627808
385.344971,847.745117,760.360962
385.308014,847.576111,760.11084
385.292938,847.428284,759.909851
385.250061,847.277588,759.733887
385.233093,847.114746,759.610779
385.265228,847.006042,759.554932
385.28064,846.891968,759.530334
385.297943,846.793152,759.526855
385.342529,846.706909,759.583618
385.397888,846.645203,759.662476
385.450623,846.590942,759.786682
385.546234,846.556702,759.95697
385.62085,846.499634,760.155579
385.713531,846.502136,760.409851
385.814941,846.483887,760.689941
385.907196,846.470398,760.996033
386.038452,846.518372,761.384949
386.159668,846.567566,761.790527
386.296417,846.611084,762.243286
386.459442,846.659607,762.756409
386.602264,846.742554,763.262695
386.790833,846.803284,763.870911
386.951843,846.907776,764.505188
387.122406,847.010071,765.162964
387.298248,847.13501,765.846375
387.491913,847.298584,766.586548
387.675537,847.418945,767.356079
387.874908,847.567627,768.172546
388.066193,847.727844,768.998413
388.269318,847.92511,769.858093
388.44931,848.109802,770.783447
388.658234,848.328918,771.695679
388.869781,848.534302,772.651489
389.076691,848.772827,773.616882
389.307343,849.000549,774.633606
389.51004,849.251221,775.679382
389.737518,849.489624,776.752563
389.96579,849.749756,777.836975
390.220795,850.010315,778.978333
390.436432,850.300598,780.10321
390.657318,850.559631,781.293335
390.871216,850.871399,782.470154
391.132233,851.176453,783.692017
391.378448,851.464233,784.960571
391.633148,851.76239,786.280151
391.866852,852.064697,787.587524
392.123871,852.394043,788.934753
392.355225,852.660156,790.313538
392.602051,852.972839,791.731201
392.832703,853.281921,793.16687
393.095276,853.576843,794.615845
393.329865,853.897522,796.119324
393.57843,854.188416,797.597168
393.835297,854.475708,799.136108
394.0896,854.784668,800.724121
394.358826,855.074097,802.302734
394.582367,855.36377,803.903687
394.844391,855.658691,805.536926
395.092682,855.946228,807.179016
395.323975,856.243347,808.838989
395.568604,856.505005,810.554077
395.817627,856.793457,812.276306
396.062988,857.070129,814.028259
396.282837,857.333862,815.777588
396.503937,857.619141,817.564758
396.748383,857.886292,819.384644
396.959869,858.128235,821.207214
397.203064,858.390625,823.052612
397.422852,858.651001,824.897522
397.64212,858.915527,826.800781
397.827698,859.164551,828.6698
398.046356,859.414978,830.557922
398.264862,859.656738,832.490662
398.47171,859.898621,834.482117
398.684052,860.11261,836.440125
398.877716,860.372131,838.381897
399.047638,860.625671,840.344788
399.250946,860.847412,842.338135
399.420227,861.07605,844.313904
399.589325,861.332458,846.303711
399.750214,861.561035,848.315247
399.917572,861.805176,850.315247
400.060516,862.045837,852.316528
400.231262,862.284607,854.343262
400.376984,862.495361,856.363586
400.515228,862.759277,858.363464
400.643524,862.968384,860.41394
400.773132,863.202148,862.416199
400.899353,863.436035,864.434204
401.035583,863.667786,866.47522
401.150452,863.884399,868.5177
401.245728,864.122192,870.551147
401.341949,864.360291,872.595825
401.453613,864.582947,874.649658
401.524628,864.800903,876.68335
401.595245,865.031311,878.720093
401.690308,865.232666,880.780518
401.762146,865.442444,882.82019
401.817291,865.67157,884.85614
401.881012,865.883179,886.867371
401.928192,866.104553,888.895874
401.965118,866.309143,890.917236
401.997955,866.509766,892.921509
402.040649,866.713013,894.929016
402.044189,866.921753,896.930176
402.08963,867.119263,898.903809
402.092834,867.32489,900.905334
402.098114,867.544495,902.880371
402.132965,867.700195,904.869202
402.122009,867.916504,906.817993
402.12381,868.088928,908.807068
402.105194,868.299561,910.73938
402.084137,868.486572,912.699768
402.054932,868.684448,914.631287
402.006653,868.86615,916.552368
401.991821,869.0401,918.492737
401.939911,869.229858,920.410339
401.917175,869.416321,922.348816
401.878632,869.565918,924.242615
401.818573,869.734802,926.15271
401.761139,869.888855,928.056519
401.668274,870.060974,929.971985
401.597687,870.227905,931.84906
401.513214,870.391541,933.752747
401.437439,870.545593,935.621826
401.377289,870.693481,937.480896
401.287231,870.830933,939.357849
401.201569,870.985107,941.189453
401.175018,871.078186,943.11792
401.075104,871.223511,944.922974
400.981354,871.358093,946.735962
400.896484,871.469299,948.534912
400.798187,871.607605,950.327942
400.682678,871.751587,952.132385
400.561951,871.850098,953.921204
400.451721,871.963074,955.690125
400.35202,872.050598,957.453674
400.221497,872.149353,959.213318
400.092682,872.254211,960.958984
399.970581,872.360413,962.712219
399.844452,872.422424,964.459045
399.699677,872.510925,966.19812
399.581055,872.580383,967.910095
399.446747,872.632568,969.637817
399.280273,872.703369,971.336182
399.162689,872.765137,973.006775
399.015594,872.792786,974.682556
398.87439,872.856567,976.363647
398.726501,872.878174,978.054932
398.581543,872.912292,979.673706
398.448273,872.928162,981.324829
398.282806,872.952087,982.956909
398.115051,872.978333,984.613342
397.962555,872.976929,986.218628
397.807312,872.970215,987.827332
397.653473,872.964783,989.437134
397.473358,872.983582,991.057678
397.316132,872.970825,992.644836
397.166779,872.915894,994.21106
396.968384,872.902283,995.827454
396.883789,872.944458,997.4021
396.631348,872.85791,998.959045
396.46051,872.780701,1000.499451
396.285797,872.740845,1002.059631
396.147003,872.753723,1003.617493
395.956146,872.699402,1005.162415
395.76004,872.659119,1006.704041
395.471832,872.528198,1008.222412
395.275879,872.44696,1009.742798
395.068542,872.389465,1011.257324
394.8797,872.311768,1012.766785
394.667816,872.219177,1014.267151
394.543396,872.201904,1015.75238
394.360291,872.108887,1017.216858
394.146454,872.024719,1018.678345
393.922821,871.924805,1020.138916
393.728119,871.810303,1021.569214
393.51123,871.699463,1023.010071
393.304047,871.586853,1024.429443
393.098694,871.455872,1025.846313
392.869537,871.322937,1027.253906
392.663391,871.183716,1028.638672
392.474335,871.036804,1030.022827
392.251801,870.908691,1031.390625
391.95697,870.704102,1032.742065
391.720367,870.521851,1034.102661
391.502472,870.403809,1035.426514
391.321472,870.259705,1036.75647
391.150299,870.13147,1038.069092
390.940399,869.983765,1039.367432
390.716522,869.799072,1040.640747
390.497894,869.622314,1041.909546
390.282715,869.457214,1043.15332
390.057587,869.244873,1044.387329
389.848114,869.046143,1045.604492
389.59317,868.86377,1046.824219
389.388092,868.652039,1047.995239
389.112213,868.419861,1049.1604
388.875031,868.207764,1050.330566
388.673096,868.032776,1051.475708
388.483521,867.838196,1052.582397
388.232758,867.608398,1053.695923
388.003326,867.375305,1054.784668
387.773743,867.161438,1055.858276
387.527039,866.919922,1056.929077
387.298126,866.673645,1057.977417
387.049591,866.427002,1059.015625
386.816315,866.170349,1060.049316
386.591919,865.927063,1061.043701
386.334473,865.644409,1062.062744
386.08844,865.390869,1063.03064
385.827484,865.10199,1063.985352
385.604156,864.849365,1064.914429
385.390564,864.597717,1065.839111
385.173248,864.33551,1066.727905
384.947235,864.03772,1067.600342
384.714661,863.789734,1068.461304
384.497131,863.513916,1069.300415
384.26358,863.251526,1070.113403
383.997894,862.954895,1070.896606
383.740417,862.664978,1071.672852
383.563873,862.44635,1072.420776
383.334015,862.188538,1073.173462
383.100525,861.921631,1073.89209
382.888184,861.68103,1074.583252
382.671692,861.420471,1075.251099
382.453308,861.172607,1075.904297
382.225433,860.908569,1076.530518
382.02417,860.674072,1077.12561
381.822174,860.436523,1077.713135
381.574677,860.187805,1078.290894
381.379272,859.938232,1078.839844
381.216553,859.754761,1079.365845
381.0159,859.51001,1079.879272
380.820953,859.2901,1080.356079
380.641266,859.074524,1080.787964
380.42514,858.885132,1081.23291
380.243805,858.666992,1081.646729
380.093475,858.493652,1082.025269
379.909149,858.300415,1082.385376
379.757599,858.124695,1082.712158
379.598541,857.938965,1083.015381
379.467682,857.76239,1083.289551
379.278473,857.5849,1083.544434
379.112671,857.406555,1083.775269
378.995392,857.272583,1083.99292
378.887268,857.157776,1084.171265
378.76947,857.018921,1084.335938
378.647278,856.8974,1084.485962
378.515167,856.775696,1084.607788
378.383026,856.651367,1084.715332
378.258209,856.554077,1084.789673
378.174652,856.448486,1084.843628
378.07486,856.359924,1084.893799
377.992767,856.27002,1084.908813
377.905701,856.189697,1084.897095
377.815338,856.122192,1084.859131
377.725403,856.039734,1084.801636
377.677368,855.966064,1084.73291
377.65451,855.90033,1084.625977
377.601715,855.856018,1084.523071
377.568451,855.795593,1084.371338
377.531769,855.783264,1084.202026
377.509186,855.750244,1084.026245
377.47525,855.725342,1083.834961
377.455597,855.707336,1083.628906
377.444489,855.71405,1083.415527
377.446899,855.697815,1083.172485
377.437012,855.71521,1082.908569
377.428131,855.737061,1082.613647
377.436707,855.770203,1082.315063
377.46756,855.762878,1082.023071
377.507996,855.786133,1081.68042
377.519043,855.829407,1081.345703
377.555267,855.868896,1080.983154
377.580261,855.909302,1080.599487
377.623047,855.938721,1080.202393
377.635162,855.979736,1079.76416
377.687408,856.067749,1079.328857
377.752289,856.141174,1078.867798
377.794556,856.213623,1078.389771
377.8573,856.286255,1077.880493
377.898834,856.356079,1077.390869
377.901855,856.430115,1076.868286
377.96109,856.520935,1076.308716
378.022552,856.608826,1075.751221
378.096375,856.67627,1075.157959
378.168579,856.767578,1074.552368
378.236115,856.877502,1073.91394
378.305237,856.959656,1073.253174
378.375427,857.076721,1072.600708
378.437775,857.185059,1071.91394
378.512238,857.312012,1071.195313
378.575714,857.416809,1070.470947
378.624268,857.543274,1069.702759
378.681,857.645325,1068.912476
378.750763,857.779114,1068.12085
378.802124,857.889587,1067.286255
378.863739,858.009155,1066.436646
378.909973,858.099976,1065.571655
378.933411,858.227539,1064.683716
378.966919,858.31781,1063.768555
378.982635,858.433167,1062.839478
379.019836,858.539307,1061.868408
379.02832,858.629761,1060.876221
379.049103,858.743164,1059.83252
379.047302,858.852112,1058.788574
379.040985,858.946655,1057.700806
379.053497,859.057617,1056.548828
379.044037,859.16394,1055.376831
379.050171,859.266479,1054.187988
379.016937,859.368774,1052.938232
379.011139,859.479858,1051.667114
379.004913,859.57428,1050.345825
378.974976,859.687988,1048.997803
378.94696,859.792542,1047.576416
378.8974,859.886963,1046.167847
378.839172,859.978516,1044.727295
378.77063,860.080933,1043.21167
378.696777,860.16748,1041.685669
378.658142,860.275818,1040.122925
378.548645,860.346375,1038.524048
378.479187,860.438171,1036.890747
378.343384,860.478577,1035.206909
378.27121,860.59436,1033.494141
378.145508,860.669556,1031.755127
378.042084,860.73645,1029.96228
377.916656,860.806396,1028.125488
377.69574,860.800232,1026.262329
377.521088,860.854675,1024.381714
377.457947,860.981262,1022.457153
377.285156,861.030151,1020.483337
377.116821,861.040771,1018.471802
376.951233,861.067383,1016.438416
376.71994,861.029236,1014.339844
376.536011,861.061768,1012.2276
376.361786,861.075012,1010.088013
376.192963,861.115173,1007.892334
376.04129,861.125671,1005.695068
375.869263,861.11908,1003.438538
375.665741,861.16748,1001.049927
375.464752,861.174072,998.748352
375.287872,861.137085,996.391846
375.095734,861.089905,994.022339
374.896576,861.057373,991.634705
374.675079,860.99646,989.242432
374.371124,860.892822,986.808472
374.140137,860.804138,984.391479
373.852112,860.708679,981.993347
373.592987,860.577881,979.524048
373.328308,860.443665,977.064758
373.050262,860.355469,974.597412
372.822632,860.172485,972.08606
372.554993,860.040833,969.61084
372.29007,859.892578,967.117065
372.09317,859.714722,964.560242
371.857269,859.573181,962.016296
371.648163,859.401428,959.454102
371.433746,859.225464,956.901184
371.262756,859.035095,954.286987
371.056366,858.829102,951.681396
370.874359,858.630493,949.057739
370.687805,858.386108,946.446655
370.500854,858.199402,943.72113
370.315002,857.963745,941.058777
370.139801,857.695618,938.384033
369.954865,857.433167,935.715149
369.80722,857.153625,933.058105
369.607971,856.804932,930.381042
369.405518,856.511902,927.651123
369.201233,856.152222,924.978455
369.020538,855.833496,922.256226
368.842041,855.479431,919.57959
368.662262,855.101563,916.881042
368.487213,854.72699,914.196533
368.292084,854.341125,911.507629
368.106598,853.946777,908.822876
367.934998,853.553345,906.120483
367.758575,853.144226,903.428894
367.583527,852.742493,900.736023
367.423828,852.302612,898.045105
367.262909,851.882751,895.345642
367.109222,851.452087,892.651611
366.950867,851.029724,889.937805
366.793121,850.584595,887.229126
366.632965,850.165527,884.503906
366.469025,849.722717,881.785889
366.291687,849.290466,879.088257
366.110565,848.841614,876.366699
365.929108,848.384338,873.647156
365.753571,847.939697,870.940002
365.546722,847.462219,868.250549
365.342651,846.98645,865.586609
365.113556,846.473389,862.946533
364.898132,845.967224,860.30658
364.68811,845.461792,857.689087
364.474762,844.967773,855.098572
364.238403,844.437927,852.490417
364.015808,843.897522,849.94342
363.772827,843.374207,847.390991
363.576691,842.804749,844.893188
363.342468,842.262939,842.391479
363.121552,841.716125,839.898071
362.887207,841.166199,837.430481
362.623077,840.57019,834.950012
362.393463,839.997131,832.528748
362.159637,839.430969,830.115112
361.93869,838.86438,827.7276
361.71048,838.279297,825.383484
361.491364,837.673157,823.07843
361.268921,837.063354,820.795959
361.063171,836.487976,818.528748
360.861237,835.863159,816.313232
360.656982,835.24231,814.12384
360.466278,834.618652,811.989807
360.288574,833.998657,809.882996
360.142181,833.369812,807.822937
359.983307,832.72406,805.801941
359.840027,832.087341,803.815918
359.636719,831.396057,801.850342
359.601898,830.785583,799.970337
359.508606,830.154114,798.082581
359.443787,829.515381,796.240417
359.367371,828.909119,794.419434
359.360718,828.343445,792.683899
359.375702,827.775757,790.96936
359.359589,827.170105,789.308167
359.355835,826.614319,787.636292
359.390778,826.047119,786.050476
359.444641,825.463257,784.548828
359.51416,824.896423,783.088745
359.63028,824.322144,781.701477
359.782745,823.772522,780.355896
359.880859,823.136902,779.160889
360.058746,822.593994,777.951782
360.339447,822.085938,776.77124
360.632446,821.594421,775.63269
360.918915,821.055847,774.592102
361.237244,820.5354,773.583801
361.578827,819.991638,772.664856
361.952637,819.47583,771.774841
362.352631,818.963379,770.947876
362.7659,818.459839,770.175049
363.186554,817.928284,769.46228
363.644012,817.413513,768.793518
364.145081,816.942139,768.135193
364.626343,816.404175,767.573547
365.118469,815.912415,767.030151
365.645935,815.408752,766.556519
366.199249,814.902832,766.119995
366.749939,814.406677,765.726807
367.310669,813.907104,765.367859
367.922089,813.443726,765.023315
368.539795,812.952576,764.732422
369.180847,812.492554,764.480896
369.822662,812.025269,764.255615
370.497223,811.623413,764.045166
371.165894,811.183899,763.873596
371.79953,810.762451,763.722534
372.434906,810.297302,763.611755
373.085297,809.889648,763.510437
373.765045,809.456421,763.460815
374.467194,809.091614,763.411682
375.148193,808.69397,763.389221
375.7883,808.274353,763.398315
376.463654,807.848999,763.448792
377.067078,807.402222,763.454102
377.712769,806.980652,763.529358
378.354553,806.568481,763.596008
378.967529,806.158386,763.662292
379.581055,805.754639,763.734558
380.147186,805.35144,763.789551
380.72583,804.927429,763.895508
381.240417,804.535706,763.954895
381.766296,804.162109,764.017578
382.234497,803.783142,764.076904
382.704041,803.430847,764.109253
383.11908,803.088989,764.113586
383.504211,802.732056,764.122375
383.856598,802.403137,764.112366
384.175171,802.093323,764.076721
384.463837,801.786255,764.03363
384.716705,801.472046,763.971558
384.959625,801.185913,763.88623
385.156494,800.888367,763.800476
385.339661,800.599854,763.723022
385.477386,800.332031,763.609314
385.579437,800.053894,763.519043
385.639618,799.801514,763.395996
385.678436,799.559326,763.275757
385.68335,799.336487,763.137146
385.671997,799.147705,762.988831
385.630676,798.9599,762.814514
385.557434,798.800049,762.629944
385.476868,798.637939,762.461243
385.358185,798.478882,762.285461
385.237671,798.342407,762.066589
385.093231,798.209045,761.865845
384.920715,798.098877,761.638916
384.733795,797.967651,761.41687
384.512665,797.866028,761.214539
384.285309,797.748901,760.954651
384.040619,797.615112,760.713318
383.785889,797.496887,760.479004
383.519531,797.355591,760.253967
383.265747,797.212097,760.033142
383.006439,797.057922,759.803894
382.766541,796.881042,759.605347
382.515228,796.711853,759.390137
382.287231,796.522583,759.188171
382.057098,796.320251,758.985962
381.833435,796.127014,758.766785
381.628662,795.902344,758.589722
381.418732,795.694763,758.388672
381.224976,795.460388,758.183777
381.028992,795.237366,757.970337
380.819153,795.012878,757.764648
380.600189,794.844116,757.532043
380.360687,794.715332,757.27655
380.096466,794.593872,757.032104
379.860901,794.500549,756.763245
379.6203,794.414246,756.505188
379.413391,794.326111,756.287537
379.270935,794.264526,756.073792
379.147186,794.201355,755.902527
379.059082,794.132996,755.779236
379.024139,794.052917,755.676514
378.993439,793.990234,755.645447
379.000397,793.876465,755.65271
379.007751,793.783997,755.694214
379.004639,793.680481,755.768799
379.004822,793.57843,755.858704
379.040802,793.460693,755.980835
379.064362,793.327515,756.095215
379.097626,793.22821,756.219849
379.135345,793.128296,756.337952
379.195404,793.036316,756.472107
379.243286,792.960022,756.594299
379.32254,792.864502,756.715637
379.402374,792.764587,756.822998
379.501129,792.677368,756.93219
379.608978,792.572083,757.062195
379.730743,792.455139,757.205261
379.869751,792.352722,757.362732
380.012299,792.262756,757.514893
380.157867,792.172974,757.661255
380.312775,792.075684,757.816772
380.459473,791.981873,757.972168
380.590363,791.891907,758.117676
380.702484,791.798096,758.227173
380.820038,791.711182,758.312805
380.925629,791.63739,758.364319
381.029114,791.58136,758.38623
381.11792,791.536255,758.413025
381.174347,791.506348,758.379395
381.2547,791.468933,758.340637
381.311798,791.442688,758.265076
381.360901,791.404663,758.186279
381.395172,791.392639,758.089111
381.434784,791.373901,757.98291
381.434052,791.366028,757.880432
381.441589,791.368225,757.779175
381.418549,791.363647,757.670227
381.364929,791.359863,757.549194
381.296539,791.351624,757.439636
381.223114,791.3302,757.326782
381.13208,791.320007,757.218933
381.04303,791.310486,757.102051
380.962524,791.285217,756.998352
380.871063,791.281189,756.89325
380.8013,791.268921,756.791382
380.7258,791.26532,756.690369
380.659149,791.254822,756.617188
380.600128,791.248779,756.553833
380.52243,791.247803,756.490784
380.454529,791.245422,756.440735
380.359314,791.259949,756.385315
380.27594,791.285095,756.341064
380.194092,791.286316,756.304932
380.098389,791.307068,756.268555
379.999664,791.327209,756.212585
379.915344,791.335754,756.177673
379.841644,791.341003,756.166321
379.779236,791.338135,756.139343
379.748138,791.327637,756.123596
379.728271,791.305359,756.095947
379.703857,791.289307,756.086365
379.70752,791.272339,756.076721
379.713623,791.260559,756.064026
379.730133,791.229919,756.038818
379.729034,791.202515,756.010742
379.717102,791.180542,755.989136
379.691711,791.173889,755.959473
379.679352,791.169617,755.928406
379.643127,791.14386,755.883911
379.588898,791.136475,755.8349
379.558228,791.124756,755.791626
379.506805,791.12085,755.750244
379.466644,791.108337,755.72699
379.437195,791.106506,755.717834
379.391693,791.107971,755.723511
379.369904,791.108948,755.711304
379.328308,791.109985,755.727783
379.314362,791.097839,755.745667
379.304199,791.087463,755.75708
379.301056,791.071838,755.765259
379.309143,791.063477,755.793091
379.324982,791.058105,755.804443
379.354706,791.050171,755.828186
379.386627,791.023682,755.880615
379.399323,790.997925,755.934509
379.434082,790.988037,756.00647
379.461884,790.976807,756.084412
379.467529,790.980164,756.164795
379.491882,790.963135,756.26947
379.514099,790.965881,756.336731
379.545197,790.956421,756.43103
379.576813,790.979797,756.522644
379.583984,790.982422,756.601746
379.596466,790.98877,756.693115
379.608429,790.995667,756.760742
379.617981,790.996277,756.833679
379.629852,791.010315,756.90564
379.622925,791.013062,756.949097
379.61142,791.016785,757.004395
379.603577,791.027161,757.036865
379.587494,791.03717,757.064636
379.556732,791.045593,757.085388
379.520874,791.068054,757.08374
379.499359,791.089966,757.099304
379.4646,791.103455,757.113647
379.435547,791.143372,757.127991
379.422272,791.179626,757.141602
379.402374,791.211182,757.16687
379.407593,791.241455,757.194336
379.393524,791.267334,757.196289
379.410736,791.313354,757.225342
379.405823,791.344238,757.243042
379.421143,791.378784,757.24939
379.419586,791.427063,757.262695
379.429779,791.462952,757.25708
379.428589,791.516235,757.254578
379.432861,791.558228,757.228394
379.426453,791.608154,757.188904
379.430328,791.653687,757.138
379.431427,791.721191,757.079407
379.421417,791.771118,756.997192
379.4245,791.831299,756.898499
379.420898,791.881165,756.825195
379.437469,791.942322,756.722046
379.433197,791.986328,756.651672
379.44516,792.048523,756.555481
379.464172,792.090149,756.456604
379.493408,792.154724,756.36377
379.548248,792.244629,756.285095
379.59259,792.290283,756.196289
379.644989,792.367676,756.113098
379.682343,792.42688,756.030884
379.734863,792.497375,755.947083
379.804962,792.577698,755.855164
379.89502,792.65387,755.756042
380.026794,792.746399,755.652588
380.14325,792.807068,755.552979
380.305939,792.887146,755.464661
380.46817,792.990295,755.382813
380.676697,793.079346,755.30426
380.84494,793.222961,755.223206
381.048309,793.344666,755.141418
381.246765,793.440674,755.06134
381.451202,793.533386,754.961487
381.669159,793.679199,754.867798
381.900116,793.825806,754.743774
382.12619,793.978882,754.633301
382.397888,794.156372,754.516357
382.665131,794.37323,754.408081
382.926544,794.621155,754.267395
383.197906,794.905273,754.147156
383.45462,795.215332,754.01886
383.728668,795.573669,753.892517
383.976074,795.946411,753.787598
384.183624,796.338257,753.660339
384.406067,796.737976,753.523804
384.609406,797.16333,753.388062
384.803223,797.598694,753.237671
385.063629,798.07489,753.042358
385.29483,798.48761,752.828003
385.595001,798.922363,752.570984
385.948608,799.40979,752.313049
386.315491,799.860291,751.997925
386.725189,800.342896,751.696289
387.174683,800.857727,751.385315
387.597046,801.36377,751.069702
388.08017,801.853027,750.749023
388.572327,802.336853,750.424011
389.058075,802.849243,750.101929
389.586273,803.338623,749.763794
390.152679,803.806274,749.416809
390.723328,804.281067,749.052795
391.320953,804.701416,748.713074
391.976135,805.146301,748.364807
392.680969,805.566528,747.993835
393.422058,805.962402,747.634216
394.201721,806.333374,747.284729
395.035828,806.68811,746.918274
395.90387,807.014771,746.554871
396.808563,807.346313,746.180542
397.713745,807.644531,745.820984
