right_hand_wrist_x,right_hand_wrist_y,right_hand_wrist_z,right_hand_thumb_cmc_x,right_hand_thumb_cmc_y,right_hand_thumb_cmc_z,right_hand_thumb_mcp_x,right_hand_thumb_mcp_y,right_hand_thumb_mcp_z,right_hand_thumb_ip_x,right_hand_thumb_ip_y,right_hand_thumb_ip_z,right_hand_thumb_tip_x,right_hand_thumb_tip_y,right_hand_thumb_tip_z,right_hand_index_finger_mcp_x,right_hand_index_finger_mcp_y,right_hand_index_finger_mcp_z,right_hand_index_finger_pip_x,right_hand_index_finger_pip_y,right_hand_index_finger_pip_z,right_hand_index_finger_dip_x,right_hand_index_finger_dip_y,right_hand_index_finger_dip_z,right_hand_index_finger_tip_x,right_hand_index_finger_tip_y,right_hand_index_finger_tip_z,right_hand_middle_finger_mcp_x,right_hand_middle_finger_mcp_y,right_hand_middle_finger_mcp_z,right_hand_middle_finger_pip_x,right_hand_middle_finger_pip_y,right_hand_middle_finger_pip_z,right_hand_middle_finger_dip_x,right_hand_middle_finger_dip_y,right_hand_middle_finger_dip_z,right_hand_middle_finger_tip_x,right_hand_middle_finger_tip_y,right_hand_middle_finger_tip_z,right_hand_ring_finger_mcp_x,right_hand_ring_finger_mcp_y,right_hand_ring_finger_mcp_z,right_hand_ring_finger_pip_x,right_hand_ring_finger_pip_y,right_hand_ring_finger_pip_z,right_hand_ring_finger_dip_x,right_hand_ring_finger_dip_y,right_hand_ring_finger_dip_z,right_hand_ring_finger_tip_x,right_hand_ring_finger_tip_y,right_hand_ring_finger_tip_z,right_hand_pinky_mcp_x,right_hand_pinky_mcp_y,right_hand_pinky_mcp_z,right_hand_pinky_pip_x,right_hand_pinky_pip_y,right_hand_pinky_pip_z,right_hand_pinky_dip_x,right_hand_pinky_dip_y,right_hand_pinky_dip_z,right_hand_pinky_tip_x,right_hand_pinky_tip_y,right_hand_pinky_tip_z
822.9807260335234,822.9807260335234,822.9807260335234,825.6757653010595,825.6757653010595,825.6757653010595,826.4926089636102,826.4926089636102,826.4926089636102,825.3103161123923,825.3103161123923,825.3103161123923,823.4844876509814,823.4844876509814,823.4844876509814,820.133465842787,820.133465842787,820.133465842787,817.9562451584884,817.9562451584884,817.9562451584884,818.7445204605712,818.744520460571,818.7445204605712,819.999520875849,819.999520875849,819.999520875849,817.7088572572632,817.7088572572633,817.7088572572633,815.2559641553684,815.2559641553684,815.2559641553684,816.0753427505786,816.0753427505786,816.0753427505786,817.4486935806323,817.4486935806323,817.4486935806323,816.4980281426824,816.4980281426824,816.4980281426824,814.1110250807667,814.1110250807667,814.1110250807667,814.8607537031428,814.8607537031427,814.8607537031428,816.0187099711343,816.0187099711343,816.0187099711343,816.0792980080921,816.0792980080921,816.0792980080921,814.0798366799523,814.0798366799522,814.0798366799523,814.3078872310573,814.3078872310572,814.3078872310573,814.9648983794607,814.9648983794607,814.9648983794607
822.9807260335234,822.9807260335234,822.9807260335234,825.6757653010595,825.6757653010595,825.6757653010595,826.4926089636103,826.4926089636103,826.4926089636103,825.3103161123923,825.3103161123923,825.3103161123923,823.4844876509814,823.4844876509814,823.4844876509814,820.133465842787,820.133465842787,820.133465842787,817.9562451584885,817.9562451584885,817.9562451584885,818.7445204605712,818.7445204605712,818.7445204605712,819.999520875849,819.999520875849,819.999520875849,817.7088572572633,817.7088572572632,817.7088572572633,815.2559641553685,815.2559641553685,815.2559641553685,816.0753427505784,816.0753427505786,816.0753427505784,817.4486935806323,817.4486935806323,817.4486935806323,816.4980281426824,816.4980281426824,816.4980281426824,814.1110250807667,814.1110250807667,814.1110250807667,814.8607537031428,814.8607537031428,814.8607537031428,816.0187099711344,816.0187099711344,816.0187099711344,816.0792980080921,816.0792980080921,816.0792980080921,814.0798366799523,814.0798366799523,814.0798366799523,814.3078872310574,814.3078872310573,814.3078872310574,814.9648983794607,814.9648983794607,814.9648983794607
822.9807260335234,822.9807260335234,822.9807260335234,825.6757653010595,825.6757653010595,825.6757653010595,826.4926089636102,826.4926089636102,826.4926089636102,825.3103161123923,825.3103161123923,825.3103161123923,823.4844876509814,823.4844876509814,823.4844876509814,820.133465842787,820.133465842787,820.133465842787,817.9562451584885,817.9562451584885,817.9562451584885,818.744520460571,818.7445204605712,818.744520460571,819.9995208758492,819.9995208758492,819.9995208758492,817.7088572572633,817.7088572572632,817.7088572572632,815.2559641553685,815.2559641553685,815.2559641553685,816.0753427505783,816.0753427505784,816.0753427505783,817.4486935806323,817.4486935806323,817.4486935806323,816.4980281426824,816.4980281426824,816.4980281426824,814.1110250807667,814.1110250807667,814.1110250807667,814.8607537031427,814.8607537031428,814.8607537031427,816.0187099711344,816.0187099711344,816.0187099711344,816.0792980080921,816.0792980080921,816.0792980080921,814.0798366799522,814.0798366799523,814.0798366799522,814.3078872310573,814.3078872310574,814.3078872310573,814.9648983794606,814.9648983794606,814.9648983794606
822.9807260335234,822.9807260335234,822.9807260335234,825.6757653010595,825.6757653010595,825.6757653010595,826.4926089636101,826.4926089636101,826.4926089636101,825.3103161123923,825.3103161123923,825.3103161123923,823.4844876509814,823.4844876509814,823.4844876509814,820.133465842787,820.133465842787,820.133465842787,817.9562451584884,817.9562451584884,817.9562451584884,818.744520460571,818.744520460571,818.744520460571,819.9995208758492,819.9995208758492,819.9995208758492,817.7088572572632,817.7088572572633,817.7088572572632,815.2559641553684,815.2559641553684,815.2559641553684,816.0753427505783,816.0753427505782,816.0753427505783,817.4486935806323,817.4486935806323,817.4486935806323,816.4980281426824,816.4980281426824,816.4980281426824,814.1110250807667,814.1110250807667,814.1110250807667,814.8607537031426,814.8607537031427,814.8607537031426,816.0187099711342,816.0187099711342,816.0187099711342,816.0792980080921,816.0792980080921,816.0792980080921,814.0798366799522,814.0798366799522,814.0798366799522,814.3078872310572,814.3078872310573,814.3078872310572,814.9648983794607,814.9648983794607,814.9648983794607
822.9807260335234,822.9807260335234,822.9807260335234,825.6757653010595,825.6757653010595,825.6757653010595,826.4926089636101,826.4926089636101,826.4926089636101,825.3103161123923,825.3103161123923,825.3103161123923,823.4844876509814,823.4844876509814,823.4844876509814,820.133465842787,820.133465842787,820.133465842787,817.9562451584884,817.9562451584884,817.9562451584884,818.7445204605712,818.744520460571,818.7445204605712,819.999520875849,819.999520875849,819.999520875849,817.7088572572632,817.7088572572633,817.7088572572633,815.2559641553684,815.2559641553684,815.2559641553684,816.0753427505786,816.0753427505783,816.0753427505786,817.4486935806323,817.4486935806323,817.4486935806323,816.4980281426824,816.4980281426824,816.4980281426824,814.1110250807667,814.1110250807667,814.1110250807667,814.8607537031427,814.8607537031426,814.8607537031427,816.0187099711343,816.0187099711343,816.0187099711343,816.0792980080921,816.0792980080921,816.0792980080921,814.0798366799523,814.0798366799522,814.0798366799523,814.3078872310572,814.3078872310572,814.3078872310572,814.9648983794607,814.9648983794607,814.9648983794607
822.9807260335234,822.9807260335234,822.9807260335234,825.6757653010595,825.6757653010595,825.6757653010595,826.4926089636102,826.4926089636102,826.4926089636102,825.3103161123923,825.3103161123923,825.3103161123923,823.4844876509814,823.4844876509814,823.4844876509814,820.133465842787,820.133465842787,820.133465842787,817.9562451584885,817.9562451584885,817.9562451584885,818.7445204605712,818.7445204605712,818.7445204605712,819.999520875849,819.999520875849,819.999520875849,817.7088572572633,817.7088572572632,817.7088572572633,815.2559641553685,815.2559641553685,815.2559641553685,816.0753427505786,816.0753427505786,816.0753427505786,817.4486935806323,817.4486935806323,817.4486935806323,816.4980281426824,816.4980281426824,816.4980281426824,814.1110250807667,814.1110250807667,814.1110250807667,814.8607537031428,814.8607537031427,814.8607537031428,816.0187099711344,816.0187099711344,816.0187099711344,816.0792980080921,816.0792980080921,816.0792980080921,814.0798366799523,814.0798366799523,814.0798366799523,814.3078872310573,814.3078872310572,814.3078872310573,814.9648983794606,814.9648983794606,814.9648983794606
822.9807260335234,822.9807260335234,822.9807260335234,825.6757653010595,825.6757653010595,825.6757653010595,826.4926089636103,826.4926089636103,826.4926089636103,825.3103161123923,825.3103161123923,825.3103161123923,823.4844876509814,823.4844876509814,823.4844876509814,820.133465842787,820.133465842787,820.133465842787,817.9562451584885,817.9562451584885,817.9562451584885,818.744520460571,818.7445204605712,818.744520460571,819.9995208758492,819.9995208758492,819.9995208758492,817.7088572572633,817.7088572572632,817.7088572572632,815.2559641553685,815.2559641553685,815.2559641553685,816.0753427505786,816.0753427505784,816.0753427505786,817.4486935806323,817.4486935806323,817.4486935806323,816.4980281426824,816.4980281426824,816.4980281426824,814.1110250807667,814.1110250807667,814.1110250807667,814.8607537031428,814.8607537031428,814.8607537031428,816.0187099711344,816.0187099711344,816.0187099711344,816.0792980080921,816.0792980080921,816.0792980080921,814.0798366799522,814.0798366799523,814.0798366799522,814.3078872310574,814.3078872310573,814.3078872310574,814.9648983794607,814.9648983794607,814.9648983794607
822.9807260335234,822.9807260335234,822.9807260335234,825.6757653010595,825.6757653010595,825.6757653010595,826.4926089636102,826.4926089636102,826.4926089636102,825.3103161123923,825.3103161123923,825.3103161123923,823.4844876509814,823.4844876509814,823.4844876509814,820.133465842787,820.133465842787,820.133465842787,817.9562451584884,817.9562451584884,817.9562451584884,818.744520460571,818.744520460571,818.744520460571,819.9995208758492,819.9995208758492,819.9995208758492,817.7088572572632,817.7088572572633,817.7088572572632,815.2559641553684,815.2559641553684,815.2559641553684,816.0753427505784,816.0753427505783,816.0753427505784,817.4486935806323,817.4486935806323,817.4486935806323,816.4980281426824,816.4980281426824,816.4980281426824,814.1110250807667,814.1110250807667,814.1110250807667,814.8607537031427,814.8607537031428,814.8607537031427,816.0187099711342,816.0187099711342,816.0187099711342,816.0792980080921,816.0792980080921,816.0792980080921,814.0798366799522,814.0798366799522,814.0798366799522,814.3078872310573,814.3078872310574,814.3078872310573,814.9648983794607,814.9648983794607,814.9648983794607
822.9807260335234,822.9807260335234,822.9807260335234,825.6757653010595,825.6757653010595,825.6757653010595,826.4926089636101,826.4926089636101,826.4926089636101,825.3103161123923,825.3103161123923,825.3103161123923,823.4844876509814,823.4844876509814,823.4844876509814,820.133465842787,820.133465842787,820.133465842787,817.9562451584884,817.9562451584884,817.9562451584884,818.7445204605712,818.744520460571,818.7445204605712,819.999520875849,819.999520875849,819.999520875849,817.7088572572632,817.7088572572633,817.7088572572633,815.2559641553684,815.2559641553684,815.2559641553684,816.0753427505782,816.0753427505783,816.0753427505782,817.4486935806323,817.4486935806323,817.4486935806323,816.4980281426824,816.4980281426824,816.4980281426824,814.1110250807667,814.1110250807667,814.1110250807667,814.8607537031426,814.8607537031427,814.8607537031426,816.0187099711343,816.0187099711343,816.0187099711343,816.0792980080921,816.0792980080921,816.0792980080921,814.0798366799523,814.0798366799522,814.0798366799523,814.3078872310572,814.3078872310573,814.3078872310572,814.9648983794606,814.9648983794606,814.9648983794606
822.9807260335234,822.9807260335234,822.9807260335234,825.6757653010595,825.6757653010595,825.6757653010595,826.4926089636101,826.4926089636101,826.4926089636101,825.3103161123923,825.3103161123923,825.3103161123923,823.4844876509814,823.4844876509814,823.4844876509814,820.133465842787,820.133465842787,820.133465842787,817.9562451584885,817.9562451584885,817.9562451584885,818.7445204605712,818.7445204605712,818.7445204605712,819.999520875849,819.999520875849,819.999520875849,817.7088572572633,817.7088572572632,817.7088572572633,815.2559641553685,815.2559641553685,815.2559641553685,816.0753427505783,816.0753427505786,816.0753427505783,817.4486935806323,817.4486935806323,817.4486935806323,816.4980281426824,816.4980281426824,816.4980281426824,814.1110250807667,814.1110250807667,814.1110250807667,814.8607537031427,814.8607537031426,814.8607537031427,816.0187099711344,816.0187099711344,816.0187099711344,816.0792980080921,816.0792980080921,816.0792980080921,814.0798366799523,814.0798366799523,814.0798366799523,814.3078872310572,814.3078872310572,814.3078872310572,814.9648983794607,814.9648983794607,814.9648983794607
822.9807260335234,822.9807260335234,822.9807260335234,825.6757653010595,825.6757653010595,825.6757653010595,826.4926089636102,826.4926089636102,826.4926089636102,825.3103161123923,825.3103161123923,825.3103161123923,823.4844876509814,823.4844876509814,823.4844876509814,820.133465842787,820.133465842787,820.133465842787,817.9562451584885,817.9562451584885,817.9562451584885,818.744520460571,818.7445204605712,818.744520460571,819.9995208758492,819.9995208758492,819.9995208758492,817.7088572572633,817.7088572572632,817.7088572572632,815.2559641553685,815.2559641553685,815.2559641553685,816.0753427505786,816.0753427505786,816.0753427505786,817.4486935806323,817.4486935806323,817.4486935806323,816.4980281426824,816.4980281426824,816.4980281426824,814.1110250807667,814.1110250807667,814.1110250807667,814.8607537031428,814.8607537031427,814.8607537031428,816.0187099711344,816.0187099711344,816.0187099711344,816.0792980080921,816.0792980080921,816.0792980080921,814.0798366799522,814.0798366799523,814.0798366799522,814.3078872310573,814.3078872310572,814.3078872310573,814.9648983794607,814.9648983794607,814.9648983794607
822.9807260335234,822.9807260335234,822.9807260335234,825.6757653010595,825.6757653010595,825.6757653010595,826.4926089636103,826.4926089636103,826.4926089636103,825.3103161123923,825.3103161123923,825.3103161123923,823.4844876509814,823.4844876509814,823.4844876509814,820.133465842787,820.133465842787,820.133465842787,817.9562451584884,817.9562451584884,817.9562451584884,818.744520460571,818.744520460571,818.744520460571,819.9995208758492,819.9995208758492,819.9995208758492,817.7088572572632,817.7088572572633,817.7088572572632,815.2559641553684,815.2559641553684,815.2559641553684,816.0753427505784,816.0753427505786,816.0753427505784,817.4486935806323,817.4486935806323,817.4486935806323,816.4980281426824,816.4980281426824,816.4980281426824,814.1110250807667,814.1110250807667,814.1110250807667,814.8607537031428,814.8607537031428,814.8607537031428,816.0187099711342,816.0187099711342,816.0187099711342,816.0792980080921,816.0792980080921,816.0792980080921,814.0798366799522,814.0798366799522,814.0798366799522,814.3078872310574,814.3078872310573,814.3078872310574,814.9648983794606,814.9648983794606,814.9648983794606
822.9807260335234,822.9807260335234,822.9807260335234,825.6757653010595,825.6757653010595,825.6757653010595,826.4926089636102,826.4926089636102,826.4926089636102,825.3103161123923,825.3103161123923,825.3103161123923,823.4844876509814,823.4844876509814,823.4844876509814,820.133465842787,820.133465842787,820.133465842787,817.9562451584884,817.9562451584884,817.9562451584884,818.7445204605712,818.744520460571,818.7445204605712,819.999520875849,819.999520875849,819.999520875849,817.7088572572632,817.7088572572633,817.7088572572633,815.2559641553684,815.2559641553684,815.2559641553684,816.0753427505783,816.0753427505784,816.0753427505783,817.4486935806323,817.4486935806323,817.4486935806323,816.4980281426824,816.4980281426824,816.4980281426824,814.1110250807667,814.1110250807667,814.1110250807667,814.8607537031427,814.8607537031428,814.8607537031427,816.0187099711343,816.0187099711343,816.0187099711343,816.0792980080921,816.0792980080921,816.0792980080921,814.0798366799523,814.0798366799522,814.0798366799523,814.3078872310573,814.3078872310574,814.3078872310573,814.9648983794607,814.9648983794607,814.9648983794607
